GEOID,new_district
1400000US02110000400,1.0
1400000US02110000500,1.0
1400000US02110000600,1.0
1400000US02122000100,1.0
1400000US02122000200,1.0
1400000US02122000300,1.0
1400000US02122000400,1.0
1400000US02122000500,1.0
1400000US02122000600,1.0
1400000US02122000701,1.0
1400000US02122000702,1.0
1400000US02122000800,1.0
1400000US02122000900,1.0
1400000US02122001000,1.0
1400000US02122001100,1.0
1400000US02122001200,1.0
1400000US02122001300,1.0
1400000US02130000101,1.0
1400000US02130000102,1.0
1400000US02130000200,1.0
1400000US02130000300,1.0
1400000US02130000400,1.0
1400000US02150000100,1.0
1400000US02150000200,1.0
1400000US02150000300,1.0
1400000US02150000400,1.0
1400000US02150000500,1.0
1400000US02158000100,1.0
1400000US02164000100,1.0
1400000US02170000101,1.0
1400000US02170000102,1.0
1400000US02170000200,1.0
1400000US02170000300,1.0
1400000US02170000401,1.0
1400000US02170000402,1.0
1400000US02170000501,1.0
1400000US02170000502,1.0
1400000US02170000601,1.0
1400000US02170000603,1.0
1400000US02170000604,1.0
1400000US02170000701,1.0
1400000US02170000703,1.0
1400000US02170000705,1.0
1400000US02170000706,1.0
1400000US02170000800,1.0
1400000US02170000900,1.0
1400000US02170001001,1.0
1400000US02170001003,1.0
1400000US02170001004,1.0
1400000US02170001100,1.0
1400000US02170001201,1.0
1400000US02170001202,1.0
1400000US02170001300,1.0
1400000US02180000100,1.0
1400000US02180000200,1.0
1400000US02185000100,1.0
1400000US02185000200,1.0
1400000US02185000300,1.0
1400000US02188000100,1.0
1400000US02188000200,1.0
1400000US02195000200,1.0
1400000US02198000100,1.0
1400000US02198000200,1.0
1400000US02198000300,1.0
1400000US02198940100,1.0
1400000US02220000100,1.0
1400000US02220000200,1.0
1400000US02230000100,1.0
1400000US02240000100,1.0
1400000US02240000400,1.0
1400000US02275000300,1.0
1400000US02282000100,1.0
1400000US02290000100,1.0
1400000US02290000200,1.0
1400000US02290000300,1.0
1400000US02290000400,1.0
1400000US56001962700,1.0
1400000US56001962800,1.0
1400000US56001962900,1.0
1400000US56001963000,1.0
1400000US56001963101,1.0
1400000US56001963102,1.0
1400000US56001963400,1.0
1400000US56001963500,1.0
1400000US56001963600,1.0
1400000US56001963700,1.0
1400000US56001963900,1.0
1400000US56003962600,1.0
1400000US56003962700,1.0
1400000US56003962800,1.0
1400000US56005000101,1.0
1400000US56005000102,1.0
1400000US56005000103,1.0
1400000US56005000200,1.0
1400000US56005000300,1.0
1400000US56005000400,1.0
1400000US56005000500,1.0
1400000US56005000600,1.0
1400000US56005000701,1.0
1400000US56005000702,1.0
1400000US56007967600,1.0
1400000US56007967700,1.0
1400000US56007967800,1.0
1400000US56007968000,1.0
1400000US56007968100,1.0
1400000US56009956400,1.0
1400000US56009956500,1.0
1400000US56009956600,1.0
1400000US56009956700,1.0
1400000US56011950200,1.0
1400000US56011950300,1.0
1400000US56013000100,1.0
1400000US56013000200,1.0
1400000US56013000301,1.0
1400000US56013000302,1.0
1400000US56013000400,1.0
1400000US56013940100,1.0
1400000US56013940201,1.0
1400000US56013940202,1.0
1400000US56013940301,1.0
1400000US56013940302,1.0
1400000US56013940400,1.0
1400000US56013940500,1.0
1400000US56015957700,1.0
1400000US56015957800,1.0
1400000US56015957900,1.0
1400000US56015958000,1.0
1400000US56017967800,1.0
1400000US56017967900,1.0
1400000US56019955100,1.0
1400000US56019955201,1.0
1400000US56019955202,1.0
1400000US56021000200,1.0
1400000US56021000300,1.0
1400000US56021000401,1.0
1400000US56021000403,1.0
1400000US56021000404,1.0
1400000US56021000502,1.0
1400000US56021000503,1.0
1400000US56021000601,1.0
1400000US56021000602,1.0
1400000US56021000701,1.0
1400000US56021000702,1.0
1400000US56021000800,1.0
1400000US56021000900,1.0
1400000US56021001000,1.0
1400000US56021001100,1.0
1400000US56021001200,1.0
1400000US56021001301,1.0
1400000US56021001302,1.0
1400000US56021001401,1.0
1400000US56021001402,1.0
1400000US56021001501,1.0
1400000US56021001502,1.0
1400000US56021001901,1.0
1400000US56021001902,1.0
1400000US56021002001,1.0
1400000US56021002002,1.0
1400000US56021980801,1.0
1400000US56023978001,1.0
1400000US56023978002,1.0
1400000US56023978100,1.0
1400000US56023978200,1.0
1400000US56023978400,1.0
1400000US56025000200,1.0
1400000US56025000300,1.0
1400000US56025000400,1.0
1400000US56025000501,1.0
1400000US56025000502,1.0
1400000US56025000601,1.0
1400000US56025000602,1.0
1400000US56025000700,1.0
1400000US56025000800,1.0
1400000US56025000901,1.0
1400000US56025000902,1.0
1400000US56025001000,1.0
1400000US56025001100,1.0
1400000US56025001200,1.0
1400000US56025001401,1.0
1400000US56025001602,1.0
1400000US56025001603,1.0
1400000US56025001700,1.0
1400000US56025001801,1.0
1400000US56025001802,1.0
1400000US56027957200,1.0
1400000US56029965100,1.0
1400000US56029965200,1.0
1400000US56029965301,1.0
1400000US56029965302,1.0
1400000US56029965401,1.0
1400000US56029965402,1.0
1400000US56029965500,1.0
1400000US56031959100,1.0
1400000US56031959401,1.0
1400000US56031959402,1.0
1400000US56033000100,1.0
1400000US56033000200,1.0
1400000US56033000300,1.0
1400000US56033000400,1.0
1400000US56033000501,1.0
1400000US56033000502,1.0
1400000US56033000600,1.0
1400000US56035000101,1.0
1400000US56035000103,1.0
1400000US56035000104,1.0
1400000US56037970500,1.0
1400000US56037970601,1.0
1400000US56037970602,1.0
1400000US56037970700,1.0
1400000US56037970800,1.0
1400000US56037970902,1.0
1400000US56037970903,1.0
1400000US56037970904,1.0
1400000US56037970905,1.0
1400000US56037971000,1.0
1400000US56037971100,1.0
1400000US56037971200,1.0
1400000US56037971600,1.0
1400000US56039967601,1.0
1400000US56039967602,1.0
1400000US56039967701,1.0
1400000US56039967703,1.0
1400000US56039967704,1.0
1400000US56039967801,1.0
1400000US56039967802,1.0
1400000US56041975201,1.0
1400000US56041975202,1.0
1400000US56041975301,1.0
1400000US56041975302,1.0
1400000US56041975401,1.0
1400000US56041975402,1.0
1400000US56043000200,1.0
1400000US56043000301,1.0
1400000US56043000302,1.0
1400000US56045951100,1.0
1400000US56045951300,1.0
1400000US38001965600,1.0
1400000US38003967900,1.0
1400000US38003968000,1.0
1400000US38003968200,1.0
1400000US38003968300,1.0
1400000US38005940100,1.0
1400000US38005940200,1.0
1400000US38005956700,1.0
1400000US38007963100,1.0
1400000US38009952300,1.0
1400000US38009952400,1.0
1400000US38009952500,1.0
1400000US38011965200,1.0
1400000US38011965300,1.0
1400000US38013953300,1.0
1400000US38015010100,1.0
1400000US38015010200,1.0
1400000US38015010300,1.0
1400000US38015010400,1.0
1400000US38015010500,1.0
1400000US38015010600,1.0
1400000US38015010700,1.0
1400000US38015010800,1.0
1400000US38015010900,1.0
1400000US38015011001,1.0
1400000US38015011002,1.0
1400000US38015011101,1.0
1400000US38015011103,1.0
1400000US38015011104,1.0
1400000US38015011105,1.0
